uid,price,cname,cemail,cpassword,cphone,bname,baddress,blat,blng,imge_url,status,isSupliment,barHas,barWeekDay,barBottle
1705,8,Viktor ,Tejeymaneje@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Teje y Maneje,14 Calle De Ponzano; Madrid,40.93772507,-3.199316025,http://178.62.228.40/bebelo//uploads/115.png,0,FALSE,"[{""title"":""Terrace"";""isSelected"":false};{""title"":""Rooftop"";""isSelected"":false}]","[{""name"":""Monday"";""weekDay"":""Monday""};{""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946735200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""10"";""drinkName"":""Nordés"";""drinkImage"":""d15""};{""drinkPrice"":""10"";""drinkName"":""Hendrick's"";""drinkImage"":""d17""}]"
1706,8,Viktor ,Tejeymaneje@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Teje y Maneje,14 Calle De Ponzano; Madrid,41.03772507,-3.099316025,http://178.62.228.40/bebelo//uploads/115.png,0,FALSE,"[{""title"":""Terrace"";""isSelected"":false};{""title"":""Rooftop"";""isSelected"":false}]","[{""name"":""Monday"";""weekDay"":""Monday""};{""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946735200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""10"";""drinkName"":""Nordés"";""drinkImage"":""d15""};{""drinkPrice"":""10"";""drinkName"":""Hendrick's"";""drinkImage"":""d17""}]"
1707,8,Viktor ,Tejeymaneje@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Teje y Maneje,14 Calle De Ponzano; Madrid,41.13772507,-2.999316025,http://178.62.228.40/bebelo//uploads/115.png,0,FALSE,"[{""title"":""Terrace"";""isSelected"":false};{""title"":""Rooftop"";""isSelected"":false}]","[{""name"":""Monday"";""weekDay"":""Monday""};{""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946735200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""10"";""drinkName"":""Nordés"";""drinkImage"":""d15""};{""drinkPrice"":""10"";""drinkName"":""Hendrick's"";""drinkImage"":""d17""}]"
1708,8,Viktor ,Tejeymaneje@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Teje y Maneje,14 Calle De Ponzano; Madrid,41.23772507,-2.899316025,http://178.62.228.40/bebelo//uploads/115.png,0,FALSE,"[{""title"":""Terrace"";""isSelected"":false};{""title"":""Rooftop"";""isSelected"":false}]","[{""name"":""Monday"";""weekDay"":""Monday""};{""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946735200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""10"";""drinkName"":""Nordés"";""drinkImage"":""d15""};{""drinkPrice"":""10"";""drinkName"":""Hendrick's"";""drinkImage"":""d17""}]"
1709,8,Viktor ,Tejeymaneje@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Teje y Maneje,14 Calle De Ponzano; Madrid,41.33772507,-2.799316025,http://178.62.228.40/bebelo//uploads/115.png,0,FALSE,"[{""title"":""Terrace"";""isSelected"":false};{""title"":""Rooftop"";""isSelected"":false}]","[{""name"":""Monday"";""weekDay"":""Monday""};{""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946742400000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946735200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946688400000;""svalue"":946724400000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""10"";""drinkName"":""Nordés"";""drinkImage"":""d15""};{""drinkPrice"":""10"";""drinkName"":""Hendrick's"";""drinkImage"":""d17""}]"
1710,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.43787766,-3.699301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1711,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.53787766,-3.599301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1712,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.63787766,-3.499301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1713,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.73787766,-3.399301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1714,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.83787766,-3.299301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1715,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,40.93787766,-3.199301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1716,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,41.03787766,-3.099301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1717,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,41.13787766,-2.999301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1718,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,41.23787766,-2.899301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1719,8,Viktor,Losarcosdeponzano@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Los Arcos de Ponzano,16 Calle De Ponzano; Madrid,41.33787766,-2.799301004,http://178.62.228.40/bebelo//uploads/113.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946710000000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946681200000;""svalue"":946710000000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946717200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8"";""drinkName"":""Brugal"";""drinkImage"":""d3""};{""drinkPrice"":""8"";""drinkName"":""Barceló"";""drinkImage"":""d8""};{""drinkPrice"":""9"";""drinkName"":""Nordés"";""drinkImage"":""d15""}]"
1720,8.5,Viktor ,Tabernaaverias@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Taberna Averías,16 Calle De Ponzano; Madrid,40.43787766,-3.699301004,http://178.62.228.40/bebelo//uploads/114.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946749600000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946749600000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946746000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946726200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8.50"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8.50"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8.50"";""drinkName"":""Brugal"";""drinkImage"":""d3""}]"
1721,8.5,Viktor ,Tabernaaverias@bebelo.com,5f4dcc3b5aa765d61d8327deb882cf99,123,Taberna Averías,16 Calle De Ponzano; Madrid,40.53787766,-3.599301004,http://178.62.228.40/bebelo//uploads/114.png,0,TRUE,"[{""title"":""Terrace"";""isSelected"":true};{""title"":""Rooftop"";""isSelected"":false}]","[{""evalue"":946681200000;""svalue"":946749600000;""name"":""Monday"";""weekDay"":""Monday""};{""evalue"":946681200000;""svalue"":946749600000;""name"":""Tuesday"";""weekDay"":""Tuesday""};{""evalue"":946681200000;""svalue"":946746000000;""name"":""Wednesday"";""weekDay"":""Wednesday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Thursday"";""weekDay"":""Thursday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Friday"";""weekDay"":""Friday""};{""evalue"":946688400000;""svalue"":946726200000;""name"":""Saturday"";""weekDay"":""Saturday""};{""evalue"":946681200000;""svalue"":946726200000;""name"":""Sunday"";""weekDay"":""Sunday""}]","[{""drinkPrice"":""-"";""drinkName"":""Caña"";""drinkImage"":""d4""};{""drinkPrice"":""-"";""drinkName"":""Doble"";""drinkImage"":""d5""};{""drinkPrice"":""8.50"";""drinkName"":""Tanqueray"";""drinkImage"":""d1""};{""drinkPrice"":""8.50"";""drinkName"":""Beefeater"";""drinkImage"":""d2""};{""drinkPrice"":""8.50"";""drinkName"":""Brugal"";""drinkImage"":""d3""}]"
